treeID,plot,family,genus,species,genspec,dbh,diameter,srl,rtd,rbi,nroot,toughness,sla,nleaf,pleaf,wsg,vd,d,ks_theo,toughness_specmean,sla_specmean,nleaf_specmean,pleaf_specmean,wsg_specmean,vd_specmean,d_specmean,ks_theo_specmean,tpi,elevation,TPI,Dim1,Dim2,order,clade
3914,SF-US6,Euphorbiaceae,Alchornea,lojaensis,Alchornea lojaensis,22.45,0.7191,6.500675824175824,0.3783783783783784,1.5721104230075826,13.73029,NA,NA,NA,NA,NA,NA,NA,NA,1.77179240397052,39.7822158411103,14.175145,0.759305128470637,0.569168915482516,2.93738311399258,135.960237011053,48.5780354554812,1.20627008072575,1933,1.20627008072575,2.422116456279577,1.8244628498296642,Malpighiales,Rosids
3992,SF-US1,Euphorbiaceae,Alchornea,lojaensis,Alchornea lojaensis,15.65,0.6108,10.33498231653404,0.33021897810218975,2.0275706837233556,16.90044,1.659,39.0107412060301,15.82022,1.06278851363905,0.496,2.64078666170898,130.104937848241,37.2705684602304,1.77179240397052,39.7822158411103,14.175145,0.759305128470637,0.569168915482516,2.93738311399258,135.960237011053,48.5780354554812,1.1506257202462,2039,1.1506257202462,1.6162072312054612,0.6608917368614052,Malpighiales,Rosids
3879,SF-US5,Aquifoliaceae,Ilex,teratopis,Ilex teratopis,13.8,0.5347,8.478474396391615,0.5249303621169917,1.5490354203378025,8.20911,NA,NA,NA,NA,NA,NA,NA,NA,1.77179240397052,39.7822158411103,14.175145,0.759305128470637,0.569168915482516,2.93738311399258,135.960237011053,48.5780354554812,1.13905785477566,1954,1.13905785477566,2.1471898687557154,1.3964865855229451,Aquifoliales,Superasterids
4055,SF-US3,Euphorbiaceae,Alchornea,lojaensis,Alchornea lojaensis,16.1,0.5943,7.427744767049291,0.48557377049180334,3.963459809517576,14.36959,1.884,40.5536904761905,12.33172,0.788669167732,0.495,2.76074088645575,134.402843873977,44.1263596168313,1.77179240397052,39.7822158411103,14.175145,0.759305128470637,0.569168915482516,2.93738311399258,135.960237011053,48.5780354554812,0.659740027499244,2020,0.659740027499244,2.4309076490572314,-0.3567347732870172,Malpighiales,Rosids
4075,SF-US3,Euphorbiaceae,Alchornea,triplinervia,Alchornea triplinervia,15.9,0.7842,12.771238570241064,0.16212938005390837,2.0893268592405523,10.96828,1.111,63.0792352941177,13.10056,1.30471961258167,0.535,3.05231630909726,126.26229048572,35.4607500707912,1.07999891799775,64.5236368778281,15.37055,1.05587731778285,0.485238292515864,3.34636905330044,116.027731976056,26.0022320397768,0.659740027499244,2020,0.659740027499244,2.4309076490572314,-0.3567347732870172,Malpighiales,Rosids
3747,SF-MS5,Fabaceae,Dussia,tessmannii,Dussia tessmannii,36.25,0.4089,10.827870326549931,0.7043333333333334,3.1513215663597953,16.12051,NA,NA,NA,NA,0.642,1.44280312587383,8.57153973488417,0.637708957228035,NA,NA,16.69456,0.823198452509668,0.593334954574664,9.36434600989186,54.5671034359811,32.5093520186755,-0.29218638831365,1971,-0.29218638831365,-1.31760829425014,-0.9837062081604165,Fabales,Rosids
3963,SF-MS2,Fabaceae,Inga,extranodis,Inga extranodis,15.45,0.5516,7.650215732701921,0.5469064748201439,1.7607528869297457,18.99572,NA,NA,NA,NA,NA,NA,NA,NA,0.790734808928233,72.7930296756384,24.32248,0.875347892056213,0.567768372249607,3.13457059293326,120.723897782156,39.6972665456853,-0.300753699130654,1950,-0.300753699130654,-4.9208685231153515,2.105644435740456,Fabales,Rosids
3771,SF-MS5,Fabaceae,Inga,marginata,Inga marginata,11.25,0.5009,9.860347428571428,0.5147058823529412,1.7478375725735078,20.47591,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.1380896488279,28.55461,1.01941880780378,0.481641639848364,4.16518213104088,117.787611403956,33.7149377371062,-0.29218638831365,1971,-0.29218638831365,-1.31760829425014,-0.9837062081604165,Fabales,Rosids
3632,SF-LS5,Fabaceae,Inga,marginata,Inga marginata,11.4,0.5365,11.903719153936548,0.3716157205240174,2.18409259960326,25.43786,NA,NA,NA,NA,0.556,3.88294172256984,108.721504240451,23.7744134088528,NA,92.1380896488279,28.55461,1.01941880780378,0.481641639848364,4.16518213104088,117.787611403956,33.7149377371062,-0.489617219069389,2054,-0.489617219069389,-3.596369724074442,1.079132532143424,Fabales,Rosids
3770,SF-MS5,Fabaceae,Inga,marginata,Inga marginata,25.5,0.6801,8.39400438436244,0.32778443113772454,2.533255507545576,25.7702,NA,NA,27.94715,1.10524555768863,0.589,3.19293447946992,138.504365717576,55.4443266012309,NA,92.1380896488279,28.55461,1.01941880780378,0.481641639848364,4.16518213104088,117.787611403956,33.7149377371062,-0.29218638831365,1971,-0.29218638831365,-1.31760829425014,-0.9837062081604165,Fabales,Rosids
3681,SF-LS4,Fabaceae,Inga,marginata,Inga marginata,17.8,0.4905,10.439477571115974,0.5070735090152566,2.9082921172445215,21.92244,NA,92.1380896488279,29.16207,0.933592057918927,0.42,5.57788886408832,93.0067827427069,15.4841603687206,NA,92.1380896488279,28.55461,1.01941880780378,0.481641639848364,4.16518213104088,117.787611403956,33.7149377371062,-1.1092903749556,2063,-1.1092903749556,0.29118333097770527,-2.628745892661061,Fabales,Rosids
3676,SF-LS4,Fabaceae,Inga,extranodis,Inga extranodis,17.5,0.6176,11.306710638297872,0.2952261306532663,1.9118753427168276,23.9268,0.645,119.918052173913,36.42799,1.46118394943564,0.377,2.19702784070959,141.612506889351,38.3789440793628,0.790734808928233,72.7930296756384,24.32248,0.875347892056213,0.567768372249607,3.13457059293326,120.723897782156,39.6972665456853,-1.1092903749556,2063,-1.1092903749556,0.29118333097770527,-2.628745892661061,Fabales,Rosids
3958,SF-MS2,Fabaceae,Inga,extranodis,Inga extranodis,25.85,0.5152,8.557308139534884,0.5602605863192182,1.8547997529651319,19.35272,NA,NA,NA,NA,0.568,3.13457059293326,120.723897782156,39.6972665456853,0.790734808928233,72.7930296756384,24.32248,0.875347892056213,0.567768372249607,3.13457059293326,120.723897782156,39.6972665456853,-0.300753699130654,1950,-0.300753699130654,-4.9208685231153515,2.105644435740456,Fabales,Rosids
4099,SF-LS1,Lauraceae,Aniba,coto,Aniba coto,13.6,0.8491,5.866522823646795,0.3009759759759759,3.010346151540315,29.41136,NA,NA,NA,NA,0.569,10.6255361740212,85.5668287947454,19.6033952317973,NA,NA,NA,NA,0.569373671599527,10.6255361740212,85.5668287947454,19.6033952317973,-0.01030582060977,2002,-0.01030582060977,0.972550577760726,0.24506549543816084,Laurales,Early agiosperms
23,SF-US2,Lauraceae,Aniba,muca,Aniba muca,11.95,0.9732,2.661729965473378,0.5048623853211008,2.5192012288786483,12.44099,NA,NA,NA,NA,0.585,15.67,69.36,14.83,NA,NA,NA,NA,0.585406968941315,15.6706445402713,69.3605745418016,14.8310635628124,1.09964376051021,1993,1.09964376051021,2.432879108220854,0.3438621557665418,Laurales,Early agiosperms
3863,SF-US5,Lauraceae,Aniba,sp1,Aniba sp1,23.3,1.1267,2.4984762826718296,0.4013209013209013,1.100380251119172,17.5857,NA,NA,17.83325,0.480914031383695,0.508,8.78456286459453,108.058760702579,46.2695609130309,1.1016174644344,78.6725683453238,16.616265,0.593024583493514,0.509278668345018,8.78456286459453,108.058760702579,46.2695609130309,1.13905785477566,1954,1.13905785477566,2.1471898687557154,1.3964865855229451,Laurales,Early agiosperms
3930,SF-MS3,Lauraceae,Aniba,sp2,Aniba sp2,12,0.6277,8.497158095238094,0.3804347826086957,1.3718872505944846,21.98487,NA,NA,17.12806,0.394831768225412,0.547,4.38653873913594,78.5025061954218,5.38344691486646,NA,NA,NA,NA,NA,NA,NA,NA,0.141729122407738,2027,0.141729122407738,1.346066068870499,-0.6630942581591166,Laurales,Early agiosperms
4102,SF-LS1,Lauraceae,Aniba,sp2,Aniba sp2,25.6,0.9627,3.3509394624466213,0.40998970133882595,1.964004740597702,19.74212,1.355,83.6175345377258,17.58996,0.882409703409543,0.478,6.51372276819175,147.620093034761,101.59750168407,NA,NA,NA,NA,NA,NA,NA,NA,-0.01030582060977,2002,-0.01030582060977,0.972550577760726,0.24506549543816084,Laurales,Early agiosperms
4127,SF-MS1,Lauraceae,Cinnamomum,sp1,Cinnamomum sp1,22.4,0.5223,12.076129374337222,0.38647540983606554,2.30070979531586,25.17188,NA,69.0178326113658,21.83723,0.711954521648172,0.386,12.0770058631176,86.9339395050582,24.8180453268809,1.46714331706879,71.4894259210675,18.10091,1.31426380922728,0.387714306584405,16.6145432956717,90.6738117833191,43.6978386714228,-0.018355948187606,2034,-0.018355948187606,0.8072607089448341,-0.41681010010703684,Laurales,Early agiosperms
4109,SF-MS1,Lauraceae,Endlicheria,ruforamula,Endlicheria ruforamula,18.8,1.0999,5.254069511658601,0.20026431718061674,0.619635754657735,29.30017,NA,NA,NA,NA,NA,NA,NA,NA,1.16912568612921,62.0263918918919,23.086935,0.71618852201914,0.406267179774754,10.2587941824119,105.07251722767,41.8182626769651,-0.018355948187606,2034,-0.018355948187606,0.8072607089448341,-0.41681010010703684,Laurales,Early agiosperms
3673,SF-LS4,Lauraceae,Endlicheria,ruforamula,Endlicheria ruforamula,NA,1.0367,4.919481081081081,0.24078091106290672,2.0510476458368125,26.00613,NA,NA,NA,NA,NA,NA,NA,NA,1.16912568612921,62.0263918918919,23.086935,0.71618852201914,0.406267179774754,10.2587941824119,105.07251722767,41.8182626769651,-1.1092903749556,2063,-1.1092903749556,0.29118333097770527,-2.628745892661061,Laurales,Early agiosperms
4005,SF-US1,Lauraceae,Endlicheria,oreocola,Endlicheria oreocola,12.3,0.7855,9.696385719543615,0.21276429130775257,0.7553592549348872,23.26449,1.374,51.4912716049383,21.27851,0.774033305376238,0.633,10.4391403693168,83.4017671883686,16.3701589742794,1.37377241712154,51.4912716049383,21.27851,0.774033305376238,0.633222203774226,10.4391403693168,83.4017671883686,16.3701589742794,1.1506257202462,2039,1.1506257202462,1.6162072312054612,0.6608917368614052,Laurales,Early agiosperms
3630,SF-LS5,Lauraceae,Endlicheria,ruforamula,Endlicheria ruforamula,13.9,0.9654,4.219894561598224,0.3238095238095238,0.8679356938554098,28.48308,1.12,NA,23.47994,0.747767758998769,0.38,12.5890646681792,101.983470761868,43.6503870789522,1.16912568612921,62.0263918918919,23.086935,0.71618852201914,0.406267179774754,10.2587941824119,105.07251722767,41.8182626769651,-0.489617219069389,2054,-0.489617219069389,-3.596369724074442,1.079132532143424,Laurales,Early agiosperms
3934,SF-MS3,Lauraceae,Endlicheria,ruforamula,Endlicheria ruforamula,13.45,0.8549,6.554463750748953,0.26576433121019105,0.7587253414264036,29.26778,NA,NA,18.55875,0.559784452629506,0.496,9.83888258869313,107.223836538121,45.1085811469492,1.16912568612921,62.0263918918919,23.086935,0.71618852201914,0.406267179774754,10.2587941824119,105.07251722767,41.8182626769651,0.141729122407738,2027,0.141729122407738,1.346066068870499,-0.6630942581591166,Laurales,Early agiosperms
3798,SF-MS6,Lauraceae,Endlicheria,ruforamula,Endlicheria ruforamula,17.8,1.1623000000000001,3.7578865717192267,0.25076530612244896,0.9745526701728005,26.92536,NA,NA,28.81461,0.736754807559173,0.411,8.34742125527463,104.995192895954,36.4574158116333,1.16912568612921,62.0263918918919,23.086935,0.71618852201914,0.406267179774754,10.2587941824119,105.07251722767,41.8182626769651,-0.366616439111289,2020,-0.366616439111289,0.7693186298580045,0.6761347500574504,Laurales,Early agiosperms
4142,SF-MS6,Lauraceae,Endlicheria,ruforamula,Endlicheria ruforamula,13.3,0.9782,4.292053194939994,0.3098492462311558,0.778392430700402,21.74371,1.218,62.0263918918919,21.49444,0.82044706888911,0.339,10.2598082175007,106.087568714735,42.0566666703255,1.16912568612921,62.0263918918919,23.086935,0.71618852201914,0.406267179774754,10.2587941824119,105.07251722767,41.8182626769651,-0.366616439111289,2020,-0.366616439111289,0.7693186298580045,0.6761347500574504,Laurales,Early agiosperms
3868,SF-US5,Lauraceae,Licaria,cannella,Licaria cannella,14.5,1.6335,1.6116247002398085,0.296094674556213,0.6447956927647723,24.92558,NA,59.1723840891817,23.40304,0.60704134062848,0.688,8.85389400934656,76.0774911956126,12.3388502577204,NA,59.1723840891817,23.40304,0.60704134062848,0.687936031093423,8.85389400934656,76.0774911956126,12.3388502577204,1.13905785477566,1954,1.13905785477566,2.1471898687557154,1.3964865855229451,Laurales,Early agiosperms
1154,SF-US2,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,19.05,1.0197,3.2072503443526172,0.38185404339250495,1.8359744702918395,16.17467,1.079,66.7052631578948,15.5729,0.691925580147638,0.489,11.7318060624735,87.7695607026194,24.42584974578,1.12482756030197,60.8272991075266,13.926255,0.65363450774743,0.489003615069206,11.7318060624735,87.7695607026194,24.42584974578,1.09964376051021,1993,1.09964376051021,2.432879108220854,0.3438621557665418,Laurales,Early agiosperms
1153,SF-US2,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,17.55,0.912,4.576932002158662,0.33447653429602886,2.3523016888818664,18.87396,1.17,54.9493350571584,12.27961,0.615343435347222,NA,NA,NA,NA,1.12482756030197,60.8272991075266,13.926255,0.65363450774743,0.489003615069206,11.7318060624735,87.7695607026194,24.42584974578,1.09964376051021,1993,1.09964376051021,2.432879108220854,0.3438621557665418,Laurales,Early agiosperms
3828,SF-US4,Lauraceae,Ocotea,andina,Ocotea andina,14.8,0.98,4.347998784379274,0.3049582947173309,1.3524762897276805,13.65803,1.519,53.2189965156794,14.41084,0.919191548767132,0.511,25.5704266082429,58.1992871294475,9.47392959235655,1.60056821102749,46.8721052545195,15.1298633333333,0.820594491942559,0.526818866456084,15.7774826981707,90.4450563167105,41.7555986647865,0.761426673280571,1913,0.761426673280571,1.975449743662489,-0.02149301650303742,Laurales,Early agiosperms
3884,SF-US6,Lauraceae,Ocotea,andina,Ocotea andina,22.3,0.9522,3.145801627446668,0.44666011787819254,1.3283034907815736,17.30337,NA,NA,NA,NA,NA,NA,NA,NA,1.60056821102749,46.8721052545195,15.1298633333333,0.820594491942559,0.526818866456084,15.7774826981707,90.4450563167105,41.7555986647865,1.20627008072575,1933,1.20627008072575,2.422116456279577,1.8244628498296642,Laurales,Early agiosperms
3858,SF-US5,Lauraceae,Ocotea,sp1,Ocotea sp1,16.5,0.9878,3.753345166252515,0.3476347182229535,1.049826731299843,14.52368,NA,NA,NA,NA,0.576,6.86698880079771,115.649198612049,44.3867024858715,NA,NA,NA,NA,NA,NA,NA,NA,1.13905785477566,1954,1.13905785477566,2.1471898687557154,1.3964865855229451,Laurales,Early agiosperms
3993,SF-US1,Lauraceae,Ocotea,pedanomischa,Ocotea pedanomischa,13.05,0.8611,6.368898821617228,0.2695509309967141,0.8102662649787609,16.04602,1.25,71.7692405063291,18.19387,0.831284773640873,0.495,12.053597112584299,110.77771259412,74.0051946849772,1.25042733622532,71.7692405063291,18.132705,0.634270105575289,0.484068006791097,12.4492826935662,102.857736711879,54.8642144174514,1.1506257202462,2039,1.1506257202462,1.6162072312054612,0.6608917368614052,Laurales,Early agiosperms
3893,SF-US6,Lauraceae,Ocotea,pedanomischa,Ocotea pedanomischa,15.15,0.8271,4.3925169648365205,0.4237908496732026,1.3271968619167533,17.10954,NA,NA,18.07154,0.437255437509706,0.473,12.844968274548,94.9377608296383,35.7232341499256,1.25042733622532,71.7692405063291,18.132705,0.634270105575289,0.484068006791097,12.4492826935662,102.857736711879,54.8642144174514,1.20627008072575,1933,1.20627008072575,2.422116456279577,1.8244628498296642,Laurales,Early agiosperms
3878,SF-US5,Lauraceae,Ocotea,pedanomischa,Ocotea pedanomischa,19.75,1.008,2.6664824031283327,0.4700083542188805,1.319856575585453,17.1113,NA,NA,NA,NA,NA,NA,NA,NA,1.25042733622532,71.7692405063291,18.132705,0.634270105575289,0.484068006791097,12.4492826935662,102.857736711879,54.8642144174514,1.13905785477566,1954,1.13905785477566,2.1471898687557154,1.3964865855229451,Laurales,Early agiosperms
3852,SF-US5,Lauraceae,Ocotea,pedanomischa,Ocotea pedanomischa,13.2,0.801,4.008907637655418,0.494945054945055,1.1187342574152142,15.23395,NA,NA,NA,NA,NA,NA,NA,NA,1.25042733622532,71.7692405063291,18.132705,0.634270105575289,0.484068006791097,12.4492826935662,102.857736711879,54.8642144174514,1.13905785477566,1954,1.13905785477566,2.1471898687557154,1.3964865855229451,Laurales,Early agiosperms
3733,SF-MS4,Lauraceae,Ocotea,sp3,Ocotea sp3,32.5,0.7171,4.848971085242208,0.5111324376199615,2.052225658086815,21.28757,0.556,99.1468174603175,22.9514,1.05972414067655,0.492,6.69896929096193,109.775146538368,33.0799121429448,NA,NA,NA,NA,NA,NA,NA,NA,-0.796605891508645,1927,-0.796605891508645,-3.5865872562857404,-2.886597528232259,Laurales,Early agiosperms
4063,SF-US3,Lauraceae,Ocotea,sp3,Ocotea sp3,18.1,0.7711,4.194644780713004,0.5103403141361257,1.6203075282544945,17.58423,NA,NA,23.15526,0.816144826844192,0.519,7.35348437884163,122.601861775431,57.9895017502441,NA,NA,NA,NA,NA,NA,NA,NA,0.659740027499244,2020,0.659740027499244,2.4309076490572314,-0.3567347732870172,Laurales,Early agiosperms
4104,SF-LS1,Lauraceae,Ocotea,sp3,Ocotea sp3,13.7,0.9038,3.8484690431519697,0.40501519756838905,1.8671687384276976,18.85017,NA,NA,22.66728,0.606481299337415,0.54,8.55076814785273,99.4955120379994,26.2938283879978,NA,NA,NA,NA,NA,NA,NA,NA,-0.01030582060977,2002,-0.01030582060977,0.972550577760726,0.24506549543816084,Laurales,Early agiosperms
3911,SF-US6,Lauraceae,Ocotea,sp2,Ocotea sp2,26.85,0.868,6.92655737704918,0.244,0.7573605983148727,17.45746,NA,NA,19.02642,0.644453507489826,0.571,10.7460081982353,113.836408663352,58.7687963995755,NA,NA,NA,NA,NA,NA,NA,NA,1.20627008072575,1933,1.20627008072575,2.422116456279577,1.8244628498296642,Laurales,Early agiosperms
3813,SF-US4,Lauraceae,Ocotea,sp2,Ocotea sp2,25.1,0.3495,21.65206829896907,0.48198757763975153,1.8182353832176577,19.97316,NA,53.9377505087254,17.25201,0.50143492214618,0.575,18.889435553571,84.7127139704815,36.8474002940556,NA,NA,NA,NA,NA,NA,NA,NA,0.761426673280571,1913,0.761426673280571,1.975449743662489,-0.02149301650303742,Laurales,Early agiosperms
4015,SF-US1,Lauraceae,Persea,weberbaueri,Persea weberbaueri,13.7,0.9457,3.5744332044034515,0.3982227488151659,1.115396044672444,14.0348,1.427,52.2233089430894,15.17796,0.636119816069307,0.514,11.2290369335062,86.1640555512864,20.8113283236986,1.56581938178576,43.6222594098163,14.40433,0.59267780369307,0.517641456762901,8.66132690697896,92.3368022779844,22.7821487134122,1.1506257202462,2039,1.1506257202462,1.6162072312054612,0.6608917368614052,Laurales,Early agiosperms
3997,SF-US1,Lauraceae,Persea,weberbaueri,Persea weberbaueri,19.2,0.9221,3.801966661569047,0.39391566265060246,1.4480476697292874,14.36278,1.705,35.0212098765432,13.6307,0.549235791316832,0.537,7.49554342540306,83.2631912868298,13.4150234937577,1.56581938178576,43.6222594098163,14.40433,0.59267780369307,0.517641456762901,8.66132690697896,92.3368022779844,22.7821487134122,1.1506257202462,2039,1.1506257202462,1.6162072312054612,0.6608917368614052,Laurales,Early agiosperms
4079,SF-LS2,Lauraceae,Rhodostemonodaphne,kunthiana,Rhodostemonodaphne kunthiana,18.2,1.2489,4.199047983177213,0.19438870308435527,1.8347187052986496,32.60134,NA,70.9978295570689,NA,NA,0.467,8.50910742420707,89.3873516777147,25.1185881755801,NA,70.9978295570689,NA,NA,0.466539580433899,8.50910742420707,89.3873516777147,25.1185881755801,-0.538349468730141,2026,-0.538349468730141,-0.8080554644154119,-0.6687561521705936,Laurales,Early agiosperms
3962,SF-MS2,Lauraceae,indet3,indet3,indet3,39.8,1.291,3.25254239683437,0.23484898771988053,0.6213341826348827,19.96201,NA,NA,NA,NA,0.384,6.50472135376413,155.210040889103,141.751506530659,NA,NA,NA,NA,NA,NA,NA,NA,-0.300753699130654,1950,-0.300753699130654,-4.9208685231153515,2.105644435740456,Laurales,Early agiosperms
3938,SF-MS3,Lauraceae,Persea,areolatocostae,Persea areolatocostae,13.8,0.8626,3.352621290207926,0.5106170598911071,0.879927061467676,19.70511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.141729122407738,2027,0.141729122407738,1.346066068870499,-0.6630942581591166,Laurales,Early agiosperms
3820,SF-US4,Lauraceae,Ocotea,oblongo-obovata,Ocotea oblongo-obovata,22.7,0.9897,3.227310002070822,0.40275229357798165,1.1742300772296896,23.72471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.36884,0.937684131106955,NA,NA,NA,NA,0.761426673280571,1913,0.761426673280571,1.975449743662489,-0.02149301650303742,Laurales,Early agiosperms
3687,SF-LS4,Lauraceae,indet1,indet1,indet1,16.5,0.7649,5.8853466286799625,0.3699063231850117,2.3397399177379716,15.49094,NA,NA,19.00429,0.499033871816598,0.537,7.87806134050313,114.934381096583,45.976411984646,NA,NA,NA,NA,NA,NA,NA,NA,-1.1092903749556,2063,-1.1092903749556,0.29118333097770527,-2.628745892661061,Laurales,Early agiosperms
3625,SF-LS5,Malpighiaceae,Byrsonima,homeieri,Byrsonima homeieri,16.9,0.5276,18.09582462804685,0.25272,1.133566495832831,27.08084,0.977,84.0027646763673,19.0753,0.739701072262846,0.47,14.1150885361599,90.2893968816556,27.4367988494212,1.10612685448867,70.7343373071278,18.28606,0.708619270628282,0.469971933848129,14.1150885361599,90.2893968816556,27.4367988494212,-0.489617219069389,2054,-0.489617219069389,-3.596369724074442,1.079132532143424,Malpighiales,Rosids
4012,SF-US1,Melastomataceae,Graffenrieda,emarginata,Graffenrieda emarginata,14.5,0.5596,10.961708669354838,0.37084112149532705,1.0667632884449765,10.32821,0.893,48.0526983298539,9.37291,0.402895205089286,0.489,11.3576087343241,94.7837335114579,29.7513146341667,0.850848957225235,50.6069727933284,11.5001686363636,0.53355818009252,0.456649480071463,9.10011697119391,98.1383658572087,28.2110371187374,1.1506257202462,2039,1.1506257202462,1.6162072312054612,0.6608917368614052,Myrtales,Rosids
4062,SF-US3,Melastomataceae,Graffenrieda,emarginata,Graffenrieda emarginata,15.7,0.594,6.068780085723706,0.5947058823529412,2.5479977029990857,8.43394,NA,NA,12.70091,0.434432428591664,0.512,7.68574691826571,88.1950160670216,13.8622893947824,0.850848957225235,50.6069727933284,11.5001686363636,0.53355818009252,0.456649480071463,9.10011697119391,98.1383658572087,28.2110371187374,0.659740027499244,2020,0.659740027499244,2.4309076490572314,-0.3567347732870172,Myrtales,Rosids
